Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
,Status,Deemed Assets,Deemed Liability,Number of Wells,,,Area Name,Deemed Assets,Deemed Liability,,,,,,,,,
Well,East,0231069,100/13-33-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0239523,100/11-03-030-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0240394,100/07-13-033-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0255067,100/09-30-026-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0260940,100/13-33-025-14W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0261514,100/06-02-032-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0264778,102/01-09-030-14W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0273737,100/02-15-031-14W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0274306,100/15-05-028-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0274703,100/05-35-026-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0278273,102/14-33-031-10W4/02,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0281037,102/14-32-027-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0287061,100/07-09-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0287466,100/16-31-026-09W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0287913,100/16-19-033-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0288156,100/06-33-033-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0288946,100/06-10-032-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0289617,100/10-27-032-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0290011,100/16-07-032-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0290074,100/16-10-032-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0290227,100/16-09-033-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0290839,100/16-11-032-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0290972,100/06-09-033-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0291278,100/16-26-033-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0292280,100/01-12-030-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0297697,100/15-06-032-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0297846,102/08-14-025-14W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0309639,100/06-12-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0312345,100/06-22-034-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0312362,100/08-08-033-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0312833,100/14-04-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0320473,100/09-27-027-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0321107,100/14-06-030-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0327511,102/06-10-030-14W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0329278,100/12-25-033-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0329281,100/14-33-033-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0329282,100/08-03-034-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0330349,100/14-05-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0330386,100/08-29-033-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0331323,100/08-21-033-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0332083,100/08-09-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0337561,100/16-02-032-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0337563,100/13-07-032-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0337667,100/08-10-032-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0337861,100/06-02-032-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0338067,100/14-02-032-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0338224,100/14-10-032-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0338442,100/08-11-032-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0338613,100/14-11-032-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0338737,100/14-20-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0338751,100/08-20-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0338928,100/14-16-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0339314,102/07-29-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0339359,100/06-21-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0339432,100/15-21-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0339433,100/08-16-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0339442,100/13-21-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0339444,100/16-20-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0355791,100/09-25-032-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0356338,100/09-05-033-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0358782,100/15-28-032-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0358993,100/08-07-031-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0358997,100/16-07-031-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0364797,100/10-29-033-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0364869,100/16-23-026-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0392099,102/11-03-030-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0393006,100/04-07-031-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0401148,100/16-05-031-09W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0401178,100/16-29-032-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0208701,100/06-05-033-11W4/02,Abandoned,-,AlphaBow,0.875,-,x,-,0,16500,x,16500,,,,
Well,East,0086018,100/06-29-032-11W4/00,Abandoned,-,AlphaBow,0.5,-,x,-,0,16500,x,16500,,,,
Well,East,0167249,100/13-22-033-11W4/00,Abandoned,-,AlphaBow,0.5,-,x,-,0,16500,x,16500,,,,
Well,East,0225013,100/07-32-025-15W4/00,Abandoned,-,AlphaBow,0.5,-,x,-,0,16500,x,16500,,,,
Well,East,0234415,100/05-02-033-11W4/00,Abandoned,-,AlphaBow,0.5,-,x,-,0,16500,x,16500,,,,
Well,East,0234753,100/08-19-032-10W4/00,Abandoned,-,AlphaBow,0.5,-,x,-,0,16500,x,16500,,,,
Well,East,0042314,100/10-18-029-10W4/00,Abandoned,-,AlphaBow,0.375,-,x,-,0,16500,x,16500,,,,
Well,East,0222812,100/11-32-031-11W4/00,Abandoned,-,AlphaBow,0.375,-,x,-,0,16500,x,16500,,,,
Well,East,0228380,100/03-19-033-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,1650,x,1650,,,,
Well,East,0254061,1F1/03-03-030-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,1650,x,1650,,,,
Well,East,0272738,102/16-24-033-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,1650,x,1650,,,,
Well,East,0273064,102/06-06-034-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,1650,x,1650,,,,
Well,East,0292812,102/10-29-027-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,1650,x,1650,,,,
Well,East,0368033,102/14-04-033-10W4/00,Abandoned,-,AlphaBow,0.875,-,x,-,0,1650,x,1650,,,,
Well,East,0377789,103/01-09-030-14W4/00,Abandoned,-,AlphaBow,0.5,-,x,-,0,1650,x,1650,,,,
Well,East,0020905,100/11-35-029-11W4/00,Abandoned,-,CNRL,0.5,-,-,x,0,0,x,0,,,,
Well,East,0252916,100/12-23-026-11W4/03,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0285011,100/15-24-027-12W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0287361,100/11-30-027-10W4/04,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0288912,100/01-33-032-11W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0368034,102/09-05-033-10W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0020141,100/07-19-030-12W4/02,Abandoned,-,CNRL,TBD,-,-,-,0,0,x,0,,,,
Well,East,0025144,100/10-06-026-15W4/00,Abandoned,-,CNRL,TBD,-,-,x,0,0,x,0,,,,
Well,East,0034270,100/10-05-030-12W4/02,Abandoned,-,CNRL,TBD,-,-,-,0,0,x,0,,,,
Well,East,0043614,100/10-24-030-10W4/03,Abandoned,-,CNRL,TBD,-,-,-,0,0,x,0,,,,
Well,East,0065835,100/06-13-026-16W4/00,Abandoned,-,CNRL,TBD,-,-,x,0,0,x,0,,,,
Well,East,0066909,100/11-30-030-12W4/00,Abandoned,-,CNRL,TBD,-,-,x,0,0,x,0,,,,
Well,East,0067171,100/10-17-030-12W4/02,Abandoned,-,CNRL,TBD,-,-,-,0,0,x,0,,,,
Well,East,0067319,100/11-16-030-10W4/00,Abandoned,-,CNRL,TBD,-,-,x,0,0,x,0,,,,
Well,East,0067620,100/10-14-030-10W4/02,Abandoned,-,CNRL,TBD,-,-,-,0,0,x,0,,,,
Well,East,0068293,100/11-17-030-09W4/02,Abandoned,-,CNRL,TBD,-,-,-,0,0,x,0,,,,
Well,East,0079357,100/06-15-030-12W4/02,Abandoned,-,CNRL,TBD,-,-,-,0,0,x,0,,,,
Well,East,0084419,100/11-28-032-17W4/00,Abandoned,-,Trident,TBD,-,-,x,0,0,x,0,,,,
Well,East,0113932,100/01-29-031-17W4/03,Abandoned,-,Prairie Provident,TBD,-,-,-,0,0,x,0,,,,
Well,East,0118338,102/06-28-031-17W4/02,Abandoned,-,Prairie Provident,TBD,-,-,-,0,0,x,0,,,,
Well,East,0144987,100/07-25-030-10W4/02,Abandoned,-,CNRL,TBD,-,-,-,0,0,x,0,,,,
Well,East,0162408,100/08-09-030-12W4/02,Abandoned,-,CNRL,TBD,-,-,-,0,0,x,0,,,,
Well,East,0162462,100/08-08-030-12W4/03,Abandoned,-,CNRL,TBD,-,-,-,0,0,x,0,,,,
Well,East,0166601,100/10-11-029-14W4/02,Abandoned,-,CNRL,TBD,-,-,-,0,0,x,0,,,,
Well,East,0169048,100/07-21-033-12W4/02,Abandoned,-,Obsidian,TBD,-,-,-,0,0,x,0,,,,
Well,East,0169172,100/05-25-031-09W4/00,Abandoned,-,Blue Sky,TBD,-,-,x,0,0,x,0,,,,
Well,East,0187516,100/12-32-032-17W4/00,Abandoned,-,Obsidian,TBD,-,-,x,0,0,x,0,,,,
Well,East,0190485,100/13-18-026-11W4/02,Abandoned,-,Hermes,TBD,-,-,-,0,0,x,0,,,,
Well,East,0190651,100/13-24-030-12W4/00,Abandoned,-,CNRL,TBD,-,-,x,0,0,x,0,,,,
Well,East,0190923,100/16-19-030-12W4/00,Abandoned,-,CNRL,TBD,-,-,x,0,0,x,0,,,,
Well,East,0240254,102/07-36-030-13W4/03,Abandoned,-,Baytex,TBD,-,-,-,0,0,x,0,,,,
Well,East,0291072,100/03-32-032-10W4/00,Abandoned,-,Surge,TBD,-,-,x,0,0,x,0,,,,
Well,East,0304708,100/16-25-030-14W4/00,Abandoned,-,Harvest,TBD,-,-,x,0,0,x,0,,,,
Well,East,0318602,100/06-27-029-10W4/00,Abandoned,-,CNRL,TBD,-,-,x,0,0,x,0,,,,
Well,East,0323687,100/16-12-030-13W4/02,Abandoned,-,Harvest,TBD,-,-,-,0,0,x,0,,,,
Well,East,0330515,100/06-05-031-13W4/03,Abandoned,-,Baytex,TBD,-,-,x,0,0,x,0,,,,
Well,East,0331338,102/10-24-029-10W4/02,Abandoned,-,Long Run,TBD,-,-,-,0,0,x,0,,,,
Well,East,0331639,100/10-13-030-13W4/02,Abandoned,-,Harvest,TBD,-,-,x,0,0,x,0,,,,
Well,East,0334928,100/16-24-030-14W4/00,Abandoned,-,Harvest,TBD,-,-,x,0,0,x,0,,,,
Well,East,0340344,100/13-21-033-12W4/00,Abandoned,-,Obsidian,TBD,-,-,x,0,0,x,0,,,,
Well,East,0340492,100/15-21-033-12W4/00,Abandoned,-,Obsidian,TBD,-,-,x,0,0,x,0,,,,
Well,East,0353950,100/03-28-031-12W4/03,Abandoned,-,Long Run,TBD,-,-,x,0,0,x,0,,,,
Well,East,0362057,100/16-27-029-10W4/00,Abandoned,-,CNRL,TBD,-,-,x,0,0,x,0,,,,
Well,East,0363231,100/02-27-029-10W4/00,Abandoned,-,CNRL,TBD,-,-,x,0,0,x,0,,,,
Well,East,0363235,100/12-27-029-10W4/00,Abandoned,-,CNRL,TBD,-,-,x,0,0,x,0,,,,
Well,East,0363236,100/14-27-029-10W4/00,Abandoned,-,CNRL,TBD,-,-,x,0,0,x,0,,,,
Well,East,0376576,100/05-09-026-11W4/03,Abandoned,-,Success,TBD,-,-,-,0,0,x,0,,,,
Well,East,0393584,100/16-35-030-12W4/00,Abandoned,-,CNRL,TBD,-,-,x,0,0,x,0,,,,
Well,East,0405911,100/08-06-026-11W4/06,Abandoned,-,Success,TBD,-,-,-,0,0,x,0,,,,
Well,East,0311029,100/12-06-026-08W4/03,Abandoned,-,CNRL,0.145,-,-,-,0,0,x,0,,,,
Well,East,0042760,100/11-24-031-14W4/03,Abandoned,-,Signalta,0.2,-,-,-,0,0,x,0,,,,
Well,East,0324421,100/09-35-030-13W4/02,Abandoned,-,Harvest,0.2,-,-,-,0,0,x,0,,,,
Well,East,0043770,100/10-24-029-11W4/00,Abandoned,-,CNRL,0.21875,-,-,x,0,0,x,0,,,,
Well,East,0050154,100/10-13-029-11W4/00,Abandoned,-,CNRL,0.21875,-,-,x,0,0,x,0,,,,
Well,East,0099022,100/02-24-029-11W4/00,Abandoned,-,CNRL,0.21875,-,-,x,0,0,x,0,,,,
Well,East,0047263,100/06-17-026-16W4/02,Abandoned,-,CNRL,0.25,-,-,-,0,0,x,0,,,,
Well,East,0171771,100/11-33-032-10W4/02,Abandoned,-,AlphaBow,0.25,-,-,-,0,0,x,0,,,,
Well,East,0140180,100/16-28-034-06W4/03,Abandoned,-,Karve,0.325,-,-,-,0,0,x,0,,,,
Well,East,0041333,100/11-19-030-09W4/00,Abandoned,-,Coastal,0.33333329999999994,-,-,x,0,0,x,0,,,,
Well,East,0092417,100/08-30-030-09W4/02,Abandoned,-,Coastal,0.33333329999999994,-,-,-,0,0,x,0,,,,
Well,East,0108677,100/06-19-031-17W4/00,Abandoned,-,Prairie Providient,0.369802,-,-,x,0,0,x,0,,,,
Well,East,0043933,100/11-29-030-09W4/02,Abandoned,-,Coastal,0.375,-,-,-,0,0,x,0,,,,
Well,East,0205431,100/01-32-030-09W4/00,Abandoned,-,Coastal,0.375,-,-,x,0,0,x,0,,,,
Well,East,0205432,100/14-32-030-09W4/02,Abandoned,-,Coastal,0.375,-,-,-,0,0,x,0,,,,
Well,East,0224148,100/09-12-030-13W4/02,Abandoned,-,AlphaBow,0.375,-,-,-,0,0,x,0,,,,
Well,East,0273799,100/08-24-029-10W4/00,Abandoned,-,Harvest,0.375,-,-,x,0,0,x,0,,,,
Well,East,0310774,100/14-34-030-09W4/02,Abandoned,-,Coastal,0.375,-,-,-,0,0,x,0,,,,
Well,East,0247615,100/02-06-028-11W4/02,Abandoned,-,CNRL,0.385,-,-,-,0,0,x,0,,,,
Well,East,0159684,100/01-02-026-15W4/03,Abandoned,-,CNRL,0.4,-,-,-,0,0,x,0,,,,
Well,East,0258618,100/01-03-032-14W4/00,Abandoned,-,CNRL,0.4,-,-,x,0,0,x,0,,,,
Well,East,0258621,100/07-34-031-14W4/00,Abandoned,-,CNRL,0.4,-,-,x,0,0,x,0,,,,
Well,East,0222597,100/09-05-031-13W4/00,Abandoned,-,Baytex,0.4375,-,-,x,0,0,x,0,,,,
Well,East,0038325,100/10-11-030-11W4/02,Abandoned,-,CNRL,0.5,-,-,-,0,0,x,0,,,,
Well,East,0038718,100/07-17-026-13W4/00,Abandoned,-,CNRL,0.5,-,-,x,0,0,x,0,,,,
Well,East,0040026,100/10-02-030-11W4/00,Abandoned,-,CNRL,0.5,-,-,x,0,0,x,0,,,,
Well,East,0040458,100/07-17-030-11W4/02,Abandoned,-,CNRL,0.5,-,-,-,0,0,x,0,,,,
Well,East,0058233,100/10-29-032-11W4/02,Abandoned,-,AlphaBow,0.5,-,-,-,0,0,x,0,,,,
Well,East,0091543,100/11-03-030-14W4/02,Abandoned,-,CNRL,0.5,-,-,-,0,0,x,0,,,,
Well,East,0108576,100/08-25-029-12W4/02,Abandoned,-,CNRL,0.5,-,-,-,0,0,x,0,,,,
Well,East,0130090,100/14-09-034-11W4/00,Abandoned,-,CNRL,0.5,-,-,x,0,0,x,0,,,,
Well,East,0161851,102/07-17-030-11W4/00,Abandoned,-,CNRL,0.5,-,-,x,0,0,x,0,,,,
Well,East,0185431,102/10-09-025-15W4/00,Abandoned,-,CNRL,0.5,-,-,x,0,0,x,0,,,,
Well,East,0220778,100/07-35-030-13W4/02,Abandoned,-,Baytex,0.5,-,-,-,0,0,x,0,,,,
Well,East,0225185,100/12-28-025-15W4/02,Abandoned,-,AlphaBow,0.5,-,-,-,0,0,x,0,,,,
Well,East,0225188,100/04-25-033-13W4/02,Abandoned,-,Baytex,0.5,-,-,-,0,0,x,0,,,,
Well,East,0225419,102/07-33-029-12W4/02,Abandoned,-,Baytex,0.5,-,-,-,0,0,x,0,,,,
Well,East,0233604,100/15-05-034-12W4/02,Abandoned,-,Baytex,0.5,-,-,-,0,0,x,0,,,,
Well,East,0237299,100/14-31-029-12W4/03,Abandoned,-,Baytex,0.5,-,-,-,0,0,x,0,,,,
Well,East,0259614,100/12-31-025-14W4/02,Abandoned,-,AlphaBow,0.5,-,-,-,0,0,x,0,,,,
Well,East,0290237,100/06-25-033-13W4/00,Abandoned,-,Baytex,0.5,-,-,x,0,0,x,0,,,,
Well,East,0307622,100/04-04-031-13W4/03,Abandoned,-,West Lake,0.5,-,-,-,0,0,x,0,,,,
Well,East,0038516,100/10-04-031-13W4/02,Abandoned,-,CNRL,0.625,-,-,-,0,0,x,0,,,,
Well,East,0197867,102/16-04-030-11W4/00,Abandoned,-,Hermes,0.7,-,-,x,0,0,x,0,,,,
Well,East,0244506,100/01-04-030-11W4/02,Abandoned,-,AlphaBow,0.7,-,-,-,0,0,x,0,,,,
Well,East,0258617,100/11-02-032-14W4/00,Abandoned,-,CNRL,0.75,-,-,x,0,0,x,0,,,,
Well,East,0276044,100/09-18-032-11W4/02,Abandoned,-,AlphaBow,0.75,-,-,-,0,0,x,0,,,,
Well,East,0078596,100/06-28-030-12W4/02,Abandoned,-,AlphaBow,0.81,-,-,-,0,0,x,0,,,,
Well,East,0308169,100/10-29-026-09W4/02,Abandoned,-,AlphaBow,0.825,-,-,-,0,0,x,0,,,,
Well,East,0028383,100/10-26-026-11W4/00,Abandoned,-,Mosswood,1,-,-,x,0,0,x,0,,,,
Well,East,0038389,100/10-13-030-11W4/04,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0038911,100/06-15-030-11W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0040641,100/07-15-030-09W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0046567,100/06-31-032-12W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0069752,100/11-01-032-13W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0087337,100/06-28-032-11W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0097561,100/06-27-033-12W4/02,Abandoned,-,Ryerson,1,-,-,-,0,0,x,0,,,,
Well,East,0149544,100/08-08-028-11W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0149904,100/10-32-032-11W4/05,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0169243,100/04-19-026-10W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0169755,100/13-12-026-11W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0226642,100/15-34-034-10W4/04,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0231147,100/07-26-026-11W4/03,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0232780,100/14-05-033-11W4/03,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0233495,100/08-04-033-10W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0259523,100/03-06-026-15W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0260954,100/07-05-026-14W4/03,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0272596,100/15-33-031-10W4/03,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0282463,100/07-23-030-13W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0290760,100/04-19-027-12W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0293009,102/09-07-028-10W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0297415,102/16-16-034-11W4/03,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0299255,100/01-24-030-11W4/03,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0302053,100/02-27-032-11W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0304905,100/01-29-027-11W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0314619,100/15-22-027-10W4/03,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0315503,100/07-27-033-10W4/03,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0318835,100/08-11-031-15W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0355873,100/13-21-032-11W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0359747,100/14-04-033-10W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0363810,100/15-32-030-13W4/03,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0386173,100/05-26-032-11W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0393692,100/16-30-030-13W4/02,Abandoned,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0060631,100/06-06-031-13W4/00,Abandoned & Re-Enter,-,AlphaBow,0.875,-,x,-,24112.88,99172,x,99172,,,,
Well,East,0087337,100/06-28-032-11W4/00,Abandoned & Re-Enter,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0149904,100/10-32-032-11W4/02,Abandoned & Re-Enter,-,AlphaBow,1,-,x,-,0,16500,x,16500,,,,
Well,East,0172195,100/06-03-033-10W4/00,Abandoned & Re-Enter,-,AlphaBow,0.37447600000000003,-,x,-,0,16500,x,16500,,,,
Well,East,0069012,100/06-05-031-13W4/02,Abandoned & Re-Enter,-,TAQA,TBD,-,-,-,0,0,x,0,,,,
Well,East,0129423,100/16-18-031-16W4/02,Abandoned & Re-Enter,-,Prairie Provident,TBD,-,-,-,0,0,x,0,,,,
Well,East,0222346,100/09-31-026-09W4/02,Abandoned & Re-Enter,-,Corinthian,0.3,-,-,-,0,0,x,0,,,,
Well,East,0141065,100/06-15-032-11W4/00,Abandoned & Re-Enter,-,ConocoPhillips,0.375,-,-,x,0,0,x,0,,,,
Well,East,0084624,100/06-15-033-12W4/00,Abandoned & Re-Enter,-,Strathcona,0.5,-,-,x,0,0,x,0,,,,
Well,East,0086268,100/16-31-033-11W4/00,Abandoned & Re-Enter,-,CNRL,0.5,-,-,x,0,0,x,0,,,,
Well,East,0129644,100/12-28-032-10W4/00,Abandoned & Re-Enter,-,Strathcona,0.5,-,-,x,0,0,x,0,,,,
Well,East,0038389,100/10-13-030-11W4/03,Abandoned & Re-Enter,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0054420,100/10-32-032-11W4/00,Abandoned & Re-Enter,-,Sundance,1,-,-,x,0,0,x,0,,,,
Well,East,0058214,100/10-26-030-14W4/02,Abandoned & Re-Enter,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
Well,East,0065882,100/06-02-030-13W4/02,Abandoned & Re-Enter,-,AlphaBow,1,-,-,-,0,0,x,0,,,,
